"LTER_site","local_site","year","date","time","pH","cond","ANC","acid","alkal","H+","NH4+","Ca++","Mg++","Na+","K+","Cl-","NO3-","SO4--","PO4---","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDeut","dD_sdev","D_excess","Trit","T_sdev","TOC","DOC","POC","comments"
"NWT","SADDLE STREAM 007",1994,1994-05-17,"DNS","6.04","16.9","QNS","NP","NP","0.91","0.79","63.94","17.69","13.35","12.94","7.02","1.11","11.76","NP","7.37","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1994,1994-05-18,"DNS","6.22","9.7","69.81","NP","NP","0.6","0.36","62.6","17.11","12.35","11.48","4.46","1.27","11.53","NP","5.74","104.51","87.07","0.09","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1994,1994-05-19,"DNS","6.07","9.64","69.50","NP","NP","0.85","u","56.73","15.3","11.61","10.92","4.01","1.08","10.51","NP","7.96","95.41","85.10","0.06","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1994,1994-05-20,"DNS","5.98","10.12","56.16","NP","NP","1.05","0.50","60.65","16.45","11","9.18","3.86","1.31","11.49","NP","8.34","98.83","72.82","0.15","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1994,1994-05-23,"DNS","6.21","10.07","64.48","NP","NP","0.62","1.07","62.6","16.04","11","8.57","3.05","1.18","11.24","NP","7.70","99.91","79.95","0.11","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1994,1994-05-24,"DNS","6.01","10.63","68.20","NP","NP","0.98","0.36","65.23","16.12","12.88","8.95","12.61","1.16","11.72","NP","9.51","104.52","93.69","0.05","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1994,1994-05-25,"DNS","6.05","10.49","66.28","NP","NP","0.89","0.93","63.94","15.55","12.4","8.31","4.03","1.06","11.47","NP","10.37","102.02","82.85","0.10","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1994,1994-05-27,"DNS","6.07","12.48","65.99","NP","NP","0.85","0.43","76.23","18.59","24.05","7.47","3.1","2.53","19.36","NP","QNS","127.62","90.99","0.17","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1994,1994-06-06,"DNS","6.23","11.38","67.28","NP","NP","0.59","0.43","67.55","14.73","23.73","3.32","2.68","u","14.68","NP","24.71","110.34","84.64","0.13","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1995,1995-06-27,"0845","5.8","7.14","62.27","NP","NP","1.58","u","43.2","11.93","2.7","5.4","2.12","3.48","5.98","NP","4.88","64.80","73.84","-0.07","7.99","6.40","1.58","2.92","3.48","0.04","u","0.04","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1995,1995-07-06,"1300","5.82","7.63","53.80","NP","NP","1.51","u","45.96","12.26","9.13","3.94","2.28","u","7.72","NP","3.37","72.80","63.81","0.07","20.91","10.73","10.18","10.73","0.00","0.36","0.23","0.14","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1995,1995-07-11,"1255","5.87","6.45","40.09","NP","NP","1.35","0.88","38.92","10.2","7.35","3.73","2.03","3.21","7.54","NP","2.82","62.43","52.87","0.08","18.26","9.53","8.73","5.44","4.09","0.45","0.42","0.03","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1995,1995-07-18,"1030","5.85","9.3","65.55","NP","NP","1.41","0.21","55.44","11.27","18.66","2.1","1.24","1.37","10.97","NP","9.14","89.08","79.13","0.06","10.25","6.40","3.85","4.82","1.58","0.10","u","0.10","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1995,1995-07-27,"1020","6.5","12.19","88.36","NP","NP","0.32","0.71","65.54","14.07","37.32","1.76","0.76","u","21.51","NP","105.50","119.72","110.63","0.04","NP","NP","NP","NP","0.71","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1995,1995-07-31,"0750","6.36","17.71","139.84","NP","NP","0.44","1.52","83.44","18.59","47.76","2.51","0.76","0.74","23.13","NP","62.31","154.25","164.47","-0.03","7.41","4.86","2.55","2.60","2.26","0.57","0.41","0.16","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-05-16,"1000","6.46","21.2","114.62","NP","NP","0.35","1.33","132","45.25","11.7","50.07","16.78","3.03","19.53","NP","1.71","240.70","153.96","0.22","41.24","5.45","35.80","1.09","4.36","0.88","0.36","0.52","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-06-03,"1400","6.63","16.1","90.63","NP","NP","0.23","2.08","102.13","33.4","24.01","19.54","7.62","7.43","20.34","NP","4.33","181.40","126.02","0.18","28.52","26.71","1.81","17.20","9.51","1.28","0.14","1.14","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-06-04,"1015","6.42","14.53","81.91","NP","NP","0.38","1.73","122.88","32.99","8.22","16.78","5.73","5.08","17.03","NP","3.48","182.98","109.75","0.25","23.01","22.52","0.49","15.70","6.82","0.43","0.37","0.06","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-06-06,"0905","6.13","9.54","65.06","NP","NP","0.74","0.27","60.2","18.59","7.57","10.46","3.55","3.11","11.37","NP","4.12","97.83","83.09","0.08","22.08","14.24","7.85","10.85","3.38","1.10","0.14","0.96","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-06-10,"0800","6.14","7.37","45.22","NP","NP","0.72","0.11","44.53","12.83","9.4","6.42","2.85","1.18","6.79","NP","2.86","74.02","56.03","0.14","11.48","11.72","u","10.42","1.29","0.14","0.14","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-06-12,"0815","6.07","6.97","56.48","NP","NP","0.85","u","42.66","11.93","11.22","4.94","2.93","0.63","6.64","NP","3.73","71.60","66.68","0.04","11.57","11.39","0.18","10.76","0.63","0.38","0.41","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-06-17,"0825","6.19","6.46","50.49","NP","NP","0.65","0.04","39.55","10.69","10.13","4.55","2.03","0.79","5.81","NP","3.25","65.61","59.12","0.05","23.20","10.25","12.96","9.42","0.83","1.10","0.08","1.02","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-06-20,"0920","6.3","6.74","57.55","NP","NP","0.5","u","42.04","10.86","13.09","4.02","1.86","0.65","6.68","NP","7.07","70.51","66.74","0.03","12.15","11.12","1.03","10.48","0.65","0.14","0.14","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-06-28,"1130","6.31","11.28","78.80","NP","NP","0.49","u","55.84","13.24","17.09","4.19","5.36","1.50","11.01","NP","14.36","90.86","96.67","-0.03","QNS","10.44","QNS","8.94","1.50","QNS","0.32","QNS","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-07-02,"1030","6.93","10.01","90.44","NP","NP","0.12","u","59.04","12.26","29.71","2.51","2.28","u","13.41","NP","18.94","103.63","106.13","-0.01","9.15","9.21","u","9.21","u","0.41","0.26","0.15","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-07-03,"1045","6.25","10.97","80.61","NP","NP","0.56","u","62.83","12.75","30.8","2.33","1.52","0.94","15.78","NP","58.89","109.26","98.85","0.05","9.67","7.87","1.80","6.93","0.94","0.28","0.30","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-07-09,"0750","6.36","12.36","85.72","NP","NP","0.44","u","66.66","14.07","40.1","1.97","1.24","u","18.9","NP","103.69","123.23","105.87","0.08","8.85","6.26","2.58","6.26","u","0.36","0.24","0.12","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-07-18,"0810","6.93","16.44","132.26","NP","NP","0.12","u","94.12","19.5","54.98","2.56","1.33","u","21.72","NP","127.74","171.27","155.30","0.05","5.53","5.85","u","5.85","u","0.45","0.37","0.08","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-07-23,"0750","6.96","17.91","144.35","NP","NP","0.11","0.20","97.24","20.73","60.24","2.56","1.81","u","22.15","NP","138.03","181.08","168.31","0.04","6.53","5.22","1.31","5.02","0.20","0.49","0.19","0.30","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1996,1996-07-29,"0800","6.73","19.53","176.50","NP","NP","0.19","u","109.61","23.28","60.24","3.94","2.37","u","22.55","NP","139.40","197.26","201.42","-0.01","8.32","7.90","0.41","7.90","u","0.31","0.24","0.07","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1997,1997-05-21,"1045","6.41","14.39","QNS","NP","NP","0.39","1.31","93.99","30.03","16.83","16.32","3.47","1.76","16.09","u","14.84","158.86","QNS","QNS","15.18","15.11","0.07","12.04","3.06","0.16","0.12","0.04","0.12","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1997,1997-05-23,"DNS","6.29","13.44","85.48","NP","NP","0.51","0.96","80.9","24.84","12.35","15.55","4.99","1.37","12.08","u","13.58","135.12","103.92","0.13","24.00","12.66","11.34","10.33","2.33","0.87","0.12","0.75","0.12","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1997,1997-06-02,"1005","6.09","10.28","71.19","NP","NP","0.81","0.79","65.81","19.91","7.09","10.2","1.75","1.13","9.12","u","10.41","104.61","83.19","0.11","8.06","7.33","0.73","5.42","1.91","0.06","0.07","u","0.07","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1997,1997-06-11,"0940","6.34","7.18","43.17","NP","NP","0.46","0.43","43.69","11.76","6.31","5.78","1.92","1.73","10.04","u","10.30","68.42","56.85","0.09","6.78","6.78","u","4.63","2.15","0.08","0.04","0.04","0.04","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1997,1997-06-18,"0910","6.14","5.95","45.30","NP","NP","0.72","0.05","33.94","9.21","13.92","3.43","1.66","0.92","5.31","0.11","13.07","61.27","53.30","0.07","6.97","5.90","1.06","4.94","0.97","0.11","0.13","u","0.10","0.04","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1997,1997-07-01,"1030","6.61","12.2","84.67","NP","NP","0.25","u","63.18","14.4","35.97","1.97","1.64","0.37","18.13","u","101.27","115.77","104.81","0.05","3.86","4.10","u","3.73","0.37","0.06","0.07","u","0.07","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1997,1997-07-09,"1120","6.72","15.52","123.64","NP","NP","0.19","0.23","82.64","18.02","50.11","2.22","1.21","u","21.78","u","118.90","153.41","146.63","0.02","2.93","3.21","u","2.98","0.23","0.17","0.05","0.13","0.05","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1997,1997-07-21,"0810","6.81","18.8","167.21","NP","NP","0.15","0.41","117.05","28.3","53.5","2.79","1.58","u","22.46","u","123.26","202.20","191.25","0.03","7.41","7.92","u","7.51","0.41","0.15","0.16","u","0.16","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1997,1997-07-28,"0805","6.54","22.6","189.19","NP","NP","0.29","0.15","127.29","26.08","58.81","4.71","3.33","1.58","23.84","u","141.54","217.32","217.94","0.00","6.51","6.93","u","5.19","1.73","0.11","0.10","0.02","0.10","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-05-26,"1240","6.52","14.42","116.93","NP","NP","0.3","1.71","111.22","35.78","13.35","19.54","5.08","1.97","15.39","u","23.34","181.90","139.36","0.13","17.72","16.76","0.96","13.08","3.67","0.08","0.07","0.01","0.07","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-05-29,"1047","6.64","10.17","79.64","NP","NP","0.23","0.96","68.12","20.73","4.96","11.35","2.4","1.23","8.22","u","11.42","106.36","91.49","0.08","8.34","8.15","0.19","5.96","2.19","0.15","0.10","0.05","0.10","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-06-01,"0800","6.31","8.31","66.77","NP","NP","0.49","0.88","55.13","15.88","3.61","7.8","1.78","1.24","7.31","u","9.57","83.78","77.10","0.04","6.73","5.65","1.08","3.53","2.12","0.11","0.11","u","0.11","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-06-04,"0800","6.16","9.78","66.51","NP","NP","0.69","0.63","57.35","15.71","14.44","4.55","2.23","0.66","14.03","0.23","29.93","93.38","83.66","0.05","11.54","11.72","u","10.43","1.29","0.29","0.27","0.02","0.20","0.08","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-06-11,"0834","6.25","9.83","79.73","NP","NP","0.56","1.20","60.29","15.38","11.05","7.31","2.88","1.35","12.68","u","40.38","95.80","96.64","0.00","15.09","10.99","4.10","8.43","2.55","0.77","0.24","0.53","0.24","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-06-16,"1040","6.55","9.88","69.46","NP","NP","0.28","1.68","59","14.23","15.14","4.4","1.69","1.11","12.6","u","38.65","94.73","84.86","0.05","11.02","10.86","0.16","8.07","2.79","0.31","0.17","0.13","0.17","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-06-22,"1050","6.35","7.06","54.31","NP","NP","0.45","0.88","44.93","11.6","10.4","3.09","1.21","0.53","8.37","u","26.15","71.35","64.42","0.05","8.32","8.15","0.18","6.74","1.41","0.30","0.27","0.03","0.27","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-06-26,"0935","6.31","8.62","63.48","NP","NP","0.49","0.39","49.92","11.93","16.36","2.94","1.18","1.00","11.08","0.20","45.88","82.02","76.94","0.03","10.50","11.03","u","9.64","1.39","0.38","0.37","0.01","0.31","0.07","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-06-29,"0750","6.53","10.21","83.87","NP","NP","0.3","0.16","59.84","13","23.05","2.12","1.64","1.16","13.74","u","68.50","98.48","100.41","-0.01","8.07","7.92","0.14","6.60","1.33","0.29","0.29","0.01","0.29","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-07-07,"0906","6.94","13.5","122.29","NP","NP","0.11","0.49","75.74","15.55","39.71","1.97","1.02","0.77","19.86","u","108.66","133.57","143.94","-0.04","4.29","4.04","0.25","2.77","1.27","0.26","0.24","0.02","0.24","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-07-10,"1025","6.73","15.01","132.83","NP","NP","0.19","0.81","83.26","16.7","41.45","2.35","0.9","0.60","22.15","u","118.32","144.76","156.48","-0.04","3.00","3.03","u","1.63","1.40","0.27","0.21","0.06","0.21","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-07-14,"1155","6.82","15.56","139.82","NP","NP","0.15","0.86","89.36","17.11","44.11","2.53","1.02","u","23.63","u","126.39","154.12","164.47","-0.03","3.91","4.11","u","3.25","0.86","0.23","0.25","u","0.25","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1998,1998-07-16,"1043","6.87","16.38","144.80","NP","NP","0.13","u","89.71","19.17","48.15","2.92","1.04","u","29.06","u","127.63","160.08","174.91","-0.04","2.97","2.87","0.10","2.87","u","0.15","0.10","0.05","0.10","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1999,1999-06-03,"0915","6.42","9.48","QNS","NP","NP","0.38","1.04","66.39","20.57","3.22","9.18","1.86","1.42","6.14","u","6.62","100.78","QNS","QNS","9.12","8.82","0.30","6.36","2.46","0.18","0.17","0.01","0.17","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1999,1999-06-04,"1100","6.47","9.1","QNS","NP","NP","0.34","u","61.94","18.43","4.31","9.03","1.89","1.08","6.12","u","5.63","94.04","QNS","QNS","10.14","7.05","3.08","5.97","1.08","0.26","0.07","0.18","0.07","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1999,1999-06-10,"0840","6.36","9.59","QNS","NP","NP","0.44","1.15","60.16","18.43","2.65","7.8","2.31","6.19","11.03","u","4.85","90.62","QNS","QNS","13.34","10.51","2.83","3.17","7.34","0.44","0.05","0.40","0.05","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1999,1999-06-16,"0840","6.21","8.15","57.50","NP","NP","0.62","0.91","52.59","13.82","2.87","6.91","2.03","5.16","7.62","u","4.69","77.72","72.31","0.04","9.00","9.38","u","3.31","6.07","0.07","0.07","u","0.07","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1999,1999-06-23,"0910","5.89","5.54","23.70","NP","NP","1.29","u","30.73","6.99","2.87","4.07","1.97","11.29","5.98","u","3.05","45.95","42.94","0.03","17.02","16.11","0.91","4.82","11.29","0.20","0.12","0.08","0.12","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1999,1999-06-28,"0750","6.12","8.48","64.64","NP","NP","0.76","2.98","54.5","11.02","14.4","3.66","1.55","1.03","8.85","u","32.00","87.32","76.07","0.07","11.42","11.18","0.24","7.17","4.01","0.38","0.29","0.09","0.29","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",1999,1999-07-06,"0825","6.54","17.58","137.41","NP","NP","0.29","0.99","93.94","17.03","43.15","3.53","1.21","0.68","18.63","u","93.99","158.93","157.93","0.00","6.43","5.89","0.54","4.22","1.67","0.23","0.14","0.09","0.14","u","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NaN
"NWT","SADDLE STREAM 007",2000,2000-05-22,"0920","6.37","13.29","100.04","NP","NP","0.43","0.59","100.22","26.78","14.01","12.22","3.38","u","15.74","0.54","43.09","154.25","119.71","0.13","NP","NP","NP","NP","0.59","0.48","0.36","0.13","0.17","0.18","-18.03","NP","NP","NP","NP","NP","NP","NP","2.63","NP",NaN
"NWT","SADDLE STREAM 007",2000,2000-05-25,"1245","6.34","7.89","65.43","NP","NP","0.46","1.29","55.13","15.69","6.87","8.36","1.86","u","9.45","u","16.48","87.79","76.74","0.07","NP","NP","NP","NP","1.29","0.51","0.43","0.08","0.43","u","-19.89","NP","NP","NP","NP","NP","NP","NP","3.94","NP",NaN
"NWT","SADDLE STREAM 007",2000,2000-05-30,"0825","6.14","7.26","51.07","NP","NP","0.72","0.39","43.82","11.43","11.31","5.4","4.46","0.61","8.1","u","18.88","73.07","64.24","0.06","NP","NP","NP","NP","1.00","0.31","0.25","0.06","0.25","u","-19.75","NP","NP","NP","NP","NP","NP","NP","3.83","NP",NaN
"NWT","SADDLE STREAM 007",2000,2000-06-02,"1145","6.27","7.86","59.88","NP","NP","0.54","0.64","51.59","12.29","12.27","4.35","1.72","0.65","10.35","u","29.31","81.66","72.59","0.06","NP","NP","NP","NP","1.28","0.47","0.27","0.20","0.27","u","-19.40","NP","NP","NP","NP","NP","NP","NP","2.17","NP",NaN
"NWT","SADDLE STREAM 007",2000,2000-06-06,"0840","6.23","9.31","63.32","NP","NP","0.59","u","57.62","11.94","20.36","2.61","1.61","u","13.45","u","58.88","93.12","78.38","0.09","NP","NP","NP","NP","u","0.14","0.11","0.02","0.11","u","-18.59","NP","NP","NP","NP","NP","NP","NP","3.53","NP",NaN
"NWT","SADDLE STREAM 007",2000,2000-06-14,"0750","6.5","13.72","88.35","NP","NP","0.32","u","78.54","16.3","40.32","2.84","1.55","0.73","21.92","u","121.36","138.32","112.55","0.10","NP","NP","NP","NP","0.73","0.06","0.10","u","0.10","u","-17.84","NP","NP","NP","NP","NP","NP","NP","11.46","NP",NaN
"NWT","SADDLE STREAM 007",2000,2000-06-21,"0850","6.47","14.04","101.09","NP","NP","0.34","u","79.79","16.26","40.06","2.46","1.35","1.11","20.97","u","122.84","138.90","124.52","0.05","NP","NP","NP","NP","1.11","u","u","u","u","u","-17.43","NP","NP","NP","NP","NP","NP","NP","3.22","NP",NaN
"NWT","SADDLE STREAM 007",2000,2000-06-28,"0930","6.51","15.3","117.59","NP","NP","0.31","u","86.91","17.25","45.8","2.28","1.24","0.58","23.44","u","136.20","152.55","142.85","0.03","NP","NP","NP","NP","0.58","0.06","u","0.06","u","u","-17.55","NP","NP","NP","NP","NP","NP","NP","1.20","NP",NaN
